latitude,longitude,area_in_meters,confidence,geometry,full_plus_code
6.80242458,2.85462875,145.4373,0.8925,"POLYGON((2.85469578244891 6.80238107102474, 2.8546440661034 6.80250298943447, 2.85456170857735 6.80246808516854, 2.85461342493921 6.80234616676791, 2.85469578244891 6.80238107102474))",6FR4RV23+XV6R
6.79751869,2.84972004,26.3519,0.7233,"POLYGON((2.84971591865362 6.79755207540927, 2.84968705681688 6.79752543076844, 2.84972413905038 6.79748529740669, 2.84975300088647 6.79751194204585, 2.84971591865362 6.79755207540927))",6FR4QRXX+2V5J
6.80137158,2.85740877,188.2317,0.9028,"POLYGON((2.85748121506428 6.80131643149318, 2.85743226100249 6.80145951558229, 2.85733632932906 6.80142672281613, 2.85738528341575 6.80128363873723, 2.85748121506428 6.80131643149318))",6FR4RV24+GXVR
6.80040512,2.85379302,70.4836,0.8017,"POLYGON((2.85380009622861 6.80046272057199, 2.85374762977326 6.80044130027174, 2.85378594916073 6.8003475235704, 2.8538384156078 6.80036894386672, 2.85380009622861 6.80046272057199))",6FR4RV23+5G77
6.80180337,2.85875458,18.2862,0.7036,"POLYGON((2.85877168976194 6.80178050683041, 2.85876848514617 6.80182831718495, 2.85873747154382 6.801826240244, 2.85874067616264 6.80177842988971, 2.85877168976194 6.80178050683041))",6FR4RV25+PGC2
6.83570325,2.87747335,186.9793,0.9391,"POLYGON((2.87756431893326 6.83568259203781, 2.87753538411439 6.83577288102402, 2.87738239183007 6.83572390187989, 2.87741132667429 6.83563361290314, 2.87756431893326 6.83568259203781))",6FR4RVPG+7XQ2
6.83195719,2.91128653,186.6308,0.9111,"POLYGON((2.91137930622588 6.83193643566691, 2.91125384339788 6.83204642747889, 2.91119374554526 6.83197794553094, 2.91131920836808 6.83186795373345, 2.91137930622588 6.83193643566691))",6FR4RWJ6+QGM6
6.80007894,2.85022018,131.2279,0.8965,"POLYGON((2.850182 6.8000166, 2.850283 6.8000415, 2.8502583 6.8001413, 2.8501574 6.8001164, 2.850182 6.8000166))",6FR4RV22+23Q2
6.83387646,2.90963497,126.0515,0.9106,"POLYGON((2.90969051735266 6.8338310470763, 2.90968429000654 6.8339285603996, 2.90957942190341 6.83392187015458, 2.90958564927066 6.83382435683294, 2.90969051735266 6.8338310470763))",6FR4RWM5+HV23
6.83234178,2.85569468,26.9726,0.7262,"POLYGON((2.8557220198759 6.83236107918065, 2.85568106940579 6.83237234976869, 2.85566732987192 6.83232247900454, 2.85570828033797 6.83231120841743, 2.8557220198759 6.83236107918065))",6FR4RVJ4+W7PJ
6.83581749,2.87756498,20.1786,0.6677,"POLYGON((2.87759080667299 6.83580317197365, 2.87758708245839 6.83583705720198, 2.87753915344442 6.83583179487024, 2.87754287766266 6.83579790964223, 2.87759080667299 6.83580317197365))",6FR4RVPH+82GJ
6.80334538,2.85890230,10.3888,0.7275,"POLYGON((2.85892116479957 6.80333711935623, 2.85891175242359 6.803363660248, 2.85888342935532 6.80335362474877, 2.85889284173249 6.80332708385749, 2.85892116479957 6.80333711935623))",6FR4RV35+8HJX
6.80240436,2.85386396,83.3047,0.8571,"POLYGON((2.85391781805696 6.8023789821769, 2.85390382990418 6.80244856304964, 2.85381009861122 6.80242973644828, 2.85382408677687 6.8023601555784, 2.85391781805696 6.8023789821769))",6FR4RV23+XG94
6.80151095,2.85311873,100.8437,0.8686,"POLYGON((2.85317862758198 6.80148795288071, 2.85313792179795 6.80157214362194, 2.85305883220082 6.80153393780532, 2.85309953799524 6.80144974707083, 2.85317862758198 6.80148795288071))",6FR4RV23+J65H
6.80031007,2.85182060,239.2645,0.9149,"POLYGON((2.85181927516805 6.80041265271186, 2.85179204838391 6.80039746562712, 2.85178126337172 6.80041678365584, 2.85174454116077 6.80039630002362, 2.85175532617404 6.80037698199539, 2.85173425522392 6.8003652286271, 2.85182717915952 6.80019878396368, 2.85191219908449 6.80024620803146, 2.85181927516805 6.80041265271186))",6FR4RV22+4PGF
6.78782702,2.83536923,9.7453,0.6771,"POLYGON((2.83538571215914 6.78781562500577, 2.83538292334173 6.78784164328174, 2.83535276244883 6.78783841308346, 2.83535555126785 6.78781239480757, 2.83538571215914 6.78781562500577))",6FR4QRQP+44Q5
6.83140071,2.91082817,52.0263,0.8415,"POLYGON((2.91087541143288 6.83141307304419, 2.91083880571773 6.83144834917966, 2.91078093006843 6.8313883525039, 2.91081753578362 6.83135307637318, 2.91087541143288 6.83141307304419))",6FR4RWJ6+H884
6.80470214,2.90718319,67.8996,0.7415,"POLYGON((2.90723486027095 6.80471968116146, 2.90718598268894 6.80475661069959, 2.90713152862342 6.80468460305653, 2.90718040620046 6.80464767352505, 2.90723486027095 6.80471968116146))",6FR4RW34+VVM5
6.82905027,2.89945604,621.8739,0.9331,"POLYGON((2.8996494773894 6.82895094629641, 2.89934595246789 6.82923772281879, 2.89926259817822 6.82914958818749, 2.8995661230923 6.82886281171639, 2.8996494773894 6.82895094629641))",6FR4RVHX+JQG4
6.80157319,2.85611797,264.8033,0.8837,"POLYGON((2.85620435934317 6.80150979771511, 2.85614792777306 6.80167604678366, 2.85603158504476 6.80163659011085, 2.85608801664952 6.80147034105675, 2.85620435934317 6.80150979771511))",6FR4RV24+JCHX
6.82258326,2.87849340,18.2090,0.7309,"POLYGON((2.87850879021873 6.82256051191104, 2.87851297827506 6.8226025340932, 2.87847802923943 6.82260601384714, 2.87847384118613 6.82256399166473, 2.87850879021873 6.82256051191104))",6FR4RVFH+29Q9
6.80401132,2.90779330,103.9925,0.9048,"POLYGON((2.90785608106464 6.80399253937877, 2.90780152198623 6.80407631448479, 2.90773050716005 6.80403010673699, 2.90778506624543 6.80394633163888, 2.90785608106464 6.80399253937877))",6FR4RW35+J43F
6.82466563,2.89003013,15.0895,0.7099,"POLYGON((2.89004675828034 6.8246465137688, 2.89004358129568 6.82468711235227, 2.89001349062789 6.82468475994777, 2.89001666761504 6.82464416136453, 2.89004675828034 6.8246465137688))",6FR4RVFR+V26Q
6.80148744,2.85542880,9.2774,0.6882,"POLYGON((2.8554441398178 6.80147546627247, 2.85544153213081 6.80150214280327, 2.85541347365764 6.80149940243739, 2.85541608134605 6.80147272590676, 2.8554441398178 6.80147546627247))",6FR4RV24+H5VG
6.81970535,2.88447193,86.1618,0.8809,"POLYGON((2.88452732157573 6.81972751908689, 2.88445921187906 6.81976361806123, 2.88441654327918 6.81968319003385, 2.88448465296762 6.81964709106538, 2.88452732157573 6.81972751908689))",6FR4RV9M+VQQ6
6.83056105,2.91029389,172.6641,0.8643,"POLYGON((2.91034821736198 6.83049471973174, 2.91034154643767 6.83063232285251, 2.91023957524231 6.83062738428353, 2.91024624619593 6.8304897811644, 2.91034821736198 6.83049471973174))",6FR4RWJ6+64FF
6.81514673,2.88571414,40.6031,0.7356,"POLYGON((2.88575482265489 6.81513179769279, 2.88574655046687 6.81517548054324, 2.88567345857837 6.81516165214014, 2.88568173077396 6.81511796929174, 2.88575482265489 6.81513179769279))",6FR4RV8P+374X
6.79649048,2.85933239,115.6556,0.8588,"POLYGON((2.85939368005368 6.79652183985817, 2.85929448695711 6.79654794527896, 2.85927109374904 6.79645913399546, 2.85937028682849 6.79643302857907, 2.85939368005368 6.79652183985817))",6FR4QVW5+HPWP
6.80503418,2.90581028,160.1509,0.8885,"POLYGON((2.90588882949834 6.80501293610144, 2.90584459622255 6.80510792826983, 2.90573172604073 6.80505541700998, 2.90577595933364 6.80496042485179, 2.90588882949834 6.80501293610144))",6FR4RW44+2879
6.83632598,2.87722647,16.3089,0.6807,"POLYGON((2.87724929659212 6.83631386350674, 2.87724082006942 6.83634745585995, 2.87720363819556 6.83633808319785, 2.87721211472072 6.83630449084548, 2.87724929659212 6.83631386350674))",6FR4RVPG+GVQ2
6.79915945,2.86888369,37.0961,0.7593,"POLYGON((2.86891301533626 6.79918868804729, 2.8688717950128 6.79919910928444, 2.86885436229592 6.79913021553444, 2.86889558261379 6.79911979429862, 2.86891301533626 6.79918868804729))",6FR4QVX9+MH67
6.83339796,2.91073103,16.1659,0.7279,"POLYGON((2.91073028131844 6.83342982680821, 2.91070980865567 6.83342175640644, 2.91073177317683 6.83336609417767, 2.91075224583778 6.8333741645786, 2.91073028131844 6.83342982680821))",6FR4RWM6+975V
6.82391812,2.88755382,25.0815,0.7751,"POLYGON((2.88758295512266 6.82390463177668, 2.88757102334995 6.82394522194808, 2.8875246906125 6.82393161535958, 2.88753662238875 6.82389102518942, 2.88758295512266 6.82390463177668))",6FR4RVFQ+H27P
6.78402103,2.83615249,216.8037,0.9429,"POLYGON((2.83621897015186 6.78395160157971, 2.8361992669227 6.7841049953919, 2.83608601704302 6.78409046029361, 2.83610572030715 6.78393706648675, 2.83621897015186 6.78395160157971))",6FR4QRMP+JF2X
6.79762530,2.85654803,9.1762,0.6538,"POLYGON((2.85656405539099 6.79761439186318, 2.8565606903582 6.79763998584343, 2.85653198377883 6.79763621482737, 2.85653534881319 6.79761062084734, 2.85656405539099 6.79761439186318))",6FR4QVX4+3J34
6.80212792,2.85615251,12.1026,0.7784,"POLYGON((2.85616841680006 6.8021124333442, 2.85616768261252 6.80214412929657, 2.85613659846511 6.80214340991402, 2.85613733265465 6.80211171396174, 2.85616841680006 6.8021124333442))",6FR4RV24+VF25
6.80502954,2.90646746,50.6412,0.8103,"POLYGON((2.9065128167718 6.80502025194097, 2.90648867238056 6.80507066892334, 2.90642211026767 6.80503882120063, 2.90644625466423 6.80498840422171, 2.9065128167718 6.80502025194097))",6FR4RW44+2H85
6.81504525,2.88444519,18.9891,0.6664,"POLYGON((2.88447153673201 6.81503585124142, 2.88445845207733 6.81506988160895, 2.88441884999174 6.8150546688787, 2.88443193464879 6.81502063851233, 2.88447153673201 6.81503585124142))",6FR4RV8M+2Q8R
6.82099696,2.88422394,87.3373,0.8524,"POLYGON((2.88428416991004 6.8210039251501, 2.88423228572761 6.8210569816, 2.8841637141855 6.82098998955101, 2.88421559836803 6.82093693310833, 2.88428416991004 6.8210039251501))",6FR4RVCM+9MXR
6.83591813,2.87707630,23.7377,0.7233,"POLYGON((2.87710258515775 6.83589800746252, 2.87710642914715 6.83593183558457, 2.87704999774601 6.83593824148174, 2.87704615376045 6.8359044133593, 2.87710258515775 6.83589800746252))",6FR4RVPG+9R8M
6.80741909,2.89941242,67.2863,0.7557,"POLYGON((2.89946255134235 6.80739221805508, 2.89946182610601 6.8074472708934, 2.89936229184529 6.80744596085726, 2.89936301709295 6.80739090801935, 2.89946255134235 6.80739221805508))",6FR4RV4X+XQ7J
6.80297853,2.85898498,131.3070,0.8685,"POLYGON((2.85905726558413 6.80296499528266, 2.85898772073503 6.80305199284818, 2.85891268935477 6.80299206669057, 2.85898223420833 6.8029050691355, 2.85905726558413 6.80296499528266))",6FR4RV35+5HX4
6.82029109,2.88209589,107.7177,0.8669,"POLYGON((2.88217302794726 6.82030403423316, 2.88214033129837 6.82035542431762, 2.88201876200121 6.82027815061775, 2.88205145865673 6.82022676054164, 2.88217302794726 6.82030403423316))",6FR4RVCJ+4R9J
6.80034427,2.85449898,41.8792,0.8411,"POLYGON((2.8545279468286 6.80031033086025, 2.85451313985705 6.80038656528137, 2.85447002035504 6.80037819751853, 2.85448482733309 6.80030196309878, 2.8545279468286 6.80031033086025))",6FR4RV23+4QQQ
6.82282555,2.87866671,99.3915,0.8914,"POLYGON((2.87871063023606 6.82287410371057, 2.8786353032966 6.82288298692325, 2.87862279061414 6.82277698588845, 2.87869811753724 6.8227681026774, 2.87871063023606 6.82287410371057))",6FR4RVFH+4FM3
6.80021692,2.85301630,30.1506,0.6843,"POLYGON((2.8530108944002 6.80025343489574, 2.85298104372258 6.80022789705492, 2.85302170300272 6.80018041272374, 2.8530515536799 6.80020595056188, 2.8530108944002 6.80025343489574))",6FR4RV23+36JP
6.80302903,2.85311324,189.1865,0.9173,"POLYGON((2.85316592091706 6.80310469651455, 2.85306690166481 6.80310872898779, 2.85306056905458 6.80295336604695, 2.85315958827469 6.80294933357416, 2.85316592091706 6.80310469651455))",6FR4RV33+6694
6.80139045,2.85930808,113.2594,0.8426,"POLYGON((2.85936323207531 6.8014302067739, 2.85926496041221 6.80144301022964, 2.85925292376927 6.80135070521768, 2.85935119541387 6.80133790176391, 2.85936323207531 6.8014302067739))",6FR4RV25+HP3Q
6.79882144,2.84890843,62.3187,0.7259,"POLYGON((2.84895155898866 6.79883905571983, 2.84892111711261 6.79882904646666, 2.84890807593984 6.79886867513287, 2.84886227978756 6.79885361740737, 2.8488872581182 6.79877771489778, 2.84896349613781 6.79880278187508, 2.84895155898866 6.79883905571983))",6FR4QRXX+GHFR
6.82912089,2.90226375,12.9224,0.6605,"POLYGON((2.90228464645061 6.82911126033299, 2.90227534838757 6.82914074843884, 2.90224287784128 6.82913052015339, 2.90225217590622 6.82910103204846, 2.90228464645061 6.82911126033299))",6FR4RWH2+JWRV
6.83345957,2.90948470,59.8050,0.6713,"POLYGON((2.90952554723911 6.83340664038898, 2.90951136962248 6.83349958729138, 2.90943978075427 6.83348867857563, 2.90944847899523 6.83343165392294, 2.90950117961005 6.83343968444648, 2.90950665899555 6.8334037621985, 2.90952554723911 6.83340664038898))",6FR4RWM5+9QQ8
6.79958491,2.85441138,168.8924,0.9183,"POLYGON((2.85449897399464 6.79957422994189, 2.8544618160313 6.79965728901766, 2.85432379377978 6.79959559602485, 2.85436095176169 6.79951253695986, 2.85449897399464 6.79957422994189))",6FR4QVX3+RQM6
6.80307476,2.85298157,25.5875,0.8106,"POLYGON((2.85300519533641 6.80305273932423, 2.85300444934227 6.80309754350895, 2.8529579457814 6.80309676990317, 2.85295869177986 6.8030519657186, 2.85300519533641 6.80305273932423))",6FR4RV33+65HV
6.80258416,2.85379919,138.4873,0.8965,"POLYGON((2.85388210226171 6.80257498007323, 2.85385515180135 6.80264598788149, 2.85371628349336 6.80259332802457, 2.85374323397075 6.80252232022418, 2.85388210226171 6.80257498007323))",6FR4RV33+2GM8
6.80394149,2.90745462,47.1228,0.8298,"POLYGON((2.90745223955833 6.80388540671145, 2.90749064485399 6.80398454254459, 2.90745697652917 6.80399757408427, 2.90741857123945 6.80389843824862, 2.90745223955833 6.80388540671145))",6FR4RW34+HXGP
6.80044752,2.86052139,48.8585,0.6835,"POLYGON((2.86056735618067 6.80044224956483, 2.8605093911263 6.80049218336119, 2.86047542510021 6.80045278876668, 2.86053339015354 6.80040285497396, 2.86056735618067 6.80044224956483))",6FR4RV26+56CW
6.79652046,2.84652087,166.3064,0.9004,"POLYGON((2.84658427967059 6.79646091701117, 2.84654593835047 6.79660373563811, 2.84645746412888 6.79658000406625, 2.84649580547299 6.79643718544668, 2.84658427967059 6.79646091701117))",6FR4QRWW+JJ2W
6.79580406,2.84656533,33.7158,0.7943,"POLYGON((2.84658761492858 6.7957708835563, 2.84658247413665 6.79584015009537, 2.84654304496683 6.79583722625869, 2.84654818576431 6.79576795971994, 2.84658761492858 6.7957708835563))",6FR4QRWW+8JG2
6.79871302,2.85466606,18.9848,0.6871,"POLYGON((2.85469393294862 6.79871489740568, 2.85466792853686 6.79874087483878, 2.85463818381821 6.79871112503769, 2.85466418822991 6.79868514760634, 2.85469393294862 6.79871489740568))",6FR4QVX3+FVMF
6.80337495,2.85218100,58.3655,0.8481,"POLYGON((2.85222094443929 6.80334481773322, 2.8522221654654 6.80340340086145, 2.85214105198758 6.80340508997355, 2.8521398309713 6.80334650684533, 2.85222094443929 6.80334481773322))",6FR4RV32+8VVX
6.82989043,2.90080750,892.3403,0.9605,"POLYGON((2.90103335690168 6.82986430934519, 2.90098641868087 6.83003065335969, 2.90058165197564 6.82991655194523, 2.90062859032376 6.82975020797124, 2.90103335690168 6.82986430934519))",6FR4RWH2+X83Q
6.79881771,2.85584804,134.9361,0.9163,"POLYGON((2.85592383782322 6.79881991663227, 2.85586811283044 6.79889079730367, 2.85577225277928 6.7988154993609, 2.85582797777694 6.79874461870045, 2.85592383782322 6.79881991663227))",6FR4QVX4+G8HJ
6.80941884,2.86927252,96.8982,0.8118,"POLYGON((2.86933306636092 6.80940192579053, 2.86928651991437 6.80948010526659, 2.86921196810035 6.80943575912725, 2.86925851455419 6.80935757965859, 2.86933306636092 6.80940192579053))",6FR4RV59+QP6P
6.79972126,2.85966470,17.9237,0.7425,"POLYGON((2.85968766612487 6.79970615988783, 2.85967341665229 6.79974731688955, 2.85964173910421 6.79973635896769, 2.85965598857906 6.79969520196709, 2.85968766612487 6.79970615988783))",6FR4QVX5+VVMV
6.80411532,2.85853755,15.1421,0.6732,"POLYGON((2.85856200198277 6.8041210646989, 2.8585268396383 6.80413802281606, 2.85851310553935 6.80410957074541, 2.85854826788204 6.80409261262926, 2.85856200198277 6.8041210646989))",6FR4RV35+JCVJ
6.78923694,2.83474877,24.0524,0.6999,"POLYGON((2.83477725897894 6.78922364714949, 2.83475829286276 6.78926688663427, 2.83472029133709 6.789250231824, 2.83473925745588 6.78920699234085, 2.83477725897894 6.78922364714949))",6FR4QRQM+MVXH
6.80390573,2.90784485,61.6738,0.8545,"POLYGON((2.90783686640063 6.80395837570549, 2.90779450168287 6.80392312118502, 2.907852833297 6.80385308743813, 2.90789519801304 6.80388834195355, 2.90783686640063 6.80395837570549))",6FR4RW35+H496
6.80433196,2.90683083,18.4261,0.6667,"POLYGON((2.90685414562375 6.80431693145905, 2.90684031974173 6.8043580327623, 2.90680751329381 6.80434700697545, 2.90682133917847 6.80430590567321, 2.90685414562375 6.80431693145905))",6FR4RW34+PPP8
6.82117918,2.88550445,144.3606,0.8429,"POLYGON((2.88557773452706 6.82114992737047, 2.88550804733202 6.82125796976734, 2.88543116608498 6.82120842914757, 2.88550085329021 6.82110038676242, 2.88557773452706 6.82114992737047))",6FR4RVCP+F6C2
6.80269743,2.88231775,162.4315,0.9241,"POLYGON((2.8823147342931 6.80278144031971, 2.88223804621198 6.80272425705815, 2.88232076703041 6.80261341876443, 2.88239745510417 6.80267060201303, 2.8823147342931 6.80278144031971))",6FR4RV3J+3WGR
6.83265551,2.91199057,10.4141,0.7069,"POLYGON((2.91199998489466 6.83263702342133, 2.91200723647618 6.83266783976374, 2.91198115205289 6.83267397164704, 2.91197390047314 6.83264315530404, 2.91199998489466 6.83263702342133))",6FR4RWM6+3Q98
6.80324081,2.85884245,128.0925,0.9037,"POLYGON((2.85891462674294 6.80324468212036, 2.85883541342826 6.80331271625736, 2.85877027941028 6.80323694677468, 2.85884949272088 6.80316891264758, 2.85891462674294 6.80324468212036))",6FR4RV35+7GWQ
6.80445400,2.90723439,74.0201,0.7642,"POLYGON((2.90728611574067 6.80444213162645, 2.9072338680549 6.80451772098542, 2.90720007173919 6.80449438164208, 2.9072207079745 6.80446452616715, 2.90718733279389 6.80444147765146, 2.90721894424841 6.80439574377316, 2.90728611574067 6.80444213162645))",6FR4RW34+QVQ4
6.83211265,2.91138163,164.4824,0.8354,"POLYGON((2.91146329852204 6.83217521297963, 2.91140522857769 6.83221275224847, 2.91129996206957 6.8320500783197, 2.91135803200215 6.83201253906392, 2.91146329852204 6.83217521297963))",6FR4RWJ6+RHRC
6.80203285,2.85616114,135.7184,0.8965,"POLYGON((2.85621240927414 6.80197845649128, 2.85620747140224 6.80209150502739, 2.85610987290265 6.80208724574602, 2.85611481079744 6.8019741972113, 2.85621240927414 6.80197845649128))",6FR4RV24+RF76
6.82437583,2.89936762,14.9854,0.7265,"POLYGON((2.89939201927329 6.82436613235918, 2.89938755639053 6.82439292384677, 2.89934322495285 6.82438554638725, 2.89934768783788 6.82435875489968, 2.89939201927329 6.82436613235918))",6FR4RVFX+QP55
6.80317535,2.85752509,29.0161,0.8180,"POLYGON((2.85755582726144 6.80315778051132, 2.85753149762329 6.80321015683126, 2.85749437691437 6.80319292893796, 2.85751870655563 6.80314055261993, 2.85755582726144 6.80315778051132))",6FR4RV35+72C5
6.80111774,2.85347439,9.8035,0.6655,"POLYGON((2.85349320007552 6.80111058601011, 2.85348465380452 6.80113505327085, 2.8534555642757 6.80112490137828, 2.85346411054816 6.80110043411808, 2.85349320007552 6.80111058601011))",6FR4RV23+C9XJ
6.80187593,2.85765926,23.4486,0.6707,"POLYGON((2.85768691047138 6.80186212745514, 2.85767225387695 6.80190396054399, 2.85763158595444 6.80188972471512, 2.85764624255193 6.80184789162751, 2.85768691047138 6.80186212745514))",6FR4RV25+Q332
6.79391942,2.84216126,137.9161,0.7189,"POLYGON((2.84223026181556 6.79388748448087, 2.84217605547579 6.79399397601283, 2.8420922632154 6.7939513601633, 2.84214646956832 6.79384486864082, 2.84223026181556 6.79388748448087))",6FR4QRVR+HV7J
6.83307937,2.91092293,94.5777,0.8861,"POLYGON((2.91098476863216 6.83308491133999, 2.91091837519772 6.83314125799997, 2.91086109639062 6.83307383450499, 2.91092748982226 6.83301748785266, 2.91098476863216 6.83308491133999))",6FR4RWM6+69M4
6.79911989,2.85152036,32.1809,0.8101,"POLYGON((2.851557186129 6.79911202251813, 2.85154168218938 6.79915092062522, 2.85148352778482 6.79912776167262, 2.85149903172813 6.79908886356757, 2.851557186129 6.79911202251813))",6FR4QVX2+JJRP
6.79918325,2.85146102,145.5749,0.9020,"POLYGON((2.85153113529288 6.79915005650698, 2.85148180118324 6.79925796313374, 2.85139090155949 6.79921644059713, 2.85144023568469 6.79910853397977, 2.85153113529288 6.79915005650698))",6FR4QVX2+MHG9
6.82268144,2.87867355,110.2256,0.8135,"POLYGON((2.87871129334473 6.82262489041251, 2.87871946309606 6.82273157811072, 2.87863579758209 6.82273797869879, 2.87862762784934 6.82263129099938, 2.87871129334473 6.82262489041251))",6FR4RVFH+3FF8
6.81968141,2.88278577,18.7375,0.6608,"POLYGON((2.8828103926026 6.81966882650995, 2.88279684353576 6.81970675606707, 2.88276115435169 6.81969401947626, 2.88277470342069 6.81965608992007, 2.8828103926026 6.81966882650995))",6FR4RV9M+V4F6
6.80437427,2.90848849,88.0914,0.8251,"POLYGON((2.90854842923792 6.80436005624552, 2.90852140135286 6.8044263153523, 2.90842854813638 6.80438847313712, 2.9084555760319 6.80432221403578, 2.90854842923792 6.80436005624552))",6FR4RW35+P9XW
6.78748240,2.83469491,13.8574,0.6703,"POLYGON((2.8347108544428 6.78746462267313, 2.83471010361832 6.78750083749877, 2.83467895108928 6.78750019215669, 2.83467970191615 6.78746397733115, 2.8347108544428 6.78746462267313))",6FR4QRPM+XVW6
6.79920053,2.85634126,143.9133,0.8990,"POLYGON((2.85641054124103 6.79916678846521, 2.85638554778537 6.79926356308344, 2.85627199064 6.79923426076455, 2.85629698411661 6.7991374861525, 2.85641054124103 6.79916678846521))",6FR4QVX4+MGP5
6.83207887,2.91013058,11.0975,0.6662,"POLYGON((2.91014723971343 6.83206564347403, 2.91014309457884 6.83209607327154, 2.91011392885778 6.83209210433173, 2.9101180739942 6.83206167453449, 2.91014723971343 6.83206564347403))",6FR4RWJ6+R3J2
6.80016846,2.85297870,54.2044,0.8162,"POLYGON((2.8530256654952 6.80017000666894, 2.85297643186698 6.8002153862985, 2.85293172225767 6.80016692193404, 2.85298095588523 6.8001215423087, 2.8530256654952 6.80017000666894))",6FR4RV23+359M
6.80240408,2.85877687,35.3479,0.8060,"POLYGON((2.85877856735922 6.80244366809571, 2.85874125178351 6.80242147133604, 2.85877517428105 6.80236449362707, 2.85881248985419 6.80238669038421, 2.85877856735922 6.80244366809571))",6FR4RV25+XG65
6.80377070,2.85884252,110.2696,0.8832,"POLYGON((2.85890657288915 6.80380088932897, 2.85884391933964 6.80384147745303, 2.85877846384178 6.80374052729557, 2.85884111738244 6.80369993917808, 2.85890657288915 6.80380088932897))",6FR4RV35+GG4X
6.80454131,2.90838818,25.7276,0.7980,"POLYGON((2.90841483059764 6.80452212903693, 2.90840056575872 6.80457170903102, 2.90836152826988 6.8045604874242, 2.90837579311239 6.80451090743159, 2.90841483059764 6.80452212903693))",6FR4RW35+R96M
6.83284327,2.91068867,9.0123,0.7275,"POLYGON((2.91070629294528 6.83283573909253, 2.91069644626526 6.83286078862151, 2.91067105899464 6.83285081926719, 2.91068090567576 6.83282576973872, 2.91070629294528 6.83283573909253))",6FR4RWM6+47PJ
6.79769464,2.85180382,54.5546,0.8478,"POLYGON((2.85185453255431 6.79770993381198, 2.85182265276066 6.79774413081897, 2.85175310479406 6.79767935138915, 2.85178498458786 6.7976451543865, 2.85185453255431 6.79770993381198))",6FR4QVX2+3PFP
6.83152117,2.91057088,56.4574,0.8031,"POLYGON((2.91054775303879 6.83157049377431, 2.91051802529855 6.83153446200405, 2.91059399600337 6.83147184596084, 2.91062372374524 6.83150787772741, 2.91054775303879 6.83157049377431))",6FR4RWJ6+J64V
6.80390510,2.90668029,164.5329,0.8923,"POLYGON((2.90673944650162 6.803844817138, 2.90671664462201 6.80398132590988, 2.9066211345092 6.80396538645103, 2.90664393641501 6.80382887768406, 2.90673944650162 6.803844817138))",6FR4RW34+HM79
6.79621312,2.86012876,93.6495,0.8186,"POLYGON((2.86018325798564 6.79624218182566, 2.86009935728923 6.79626742656041, 2.86007425356085 6.79618406591735, 2.86015815424408 6.7961588211866, 2.86018325798564 6.79624218182566))",6FR4QVW6+F3JC
6.82915869,2.90429320,22.1029,0.7944,"POLYGON((2.90432018169082 6.82914556249549, 2.90430620577254 6.8291857185028, 2.90426621047804 6.82917181237307, 2.90428018639924 6.82913165636681, 2.90432018169082 6.82914556249549))",6FR4RWH3+MP77
6.79868286,2.85039343,184.9563,0.9193,"POLYGON((2.85039499396326 6.79877217562653, 2.85030963617156 6.79871390506366, 2.85039186798818 6.79859355197591, 2.8504772257685 6.79865182252513, 2.85039499396326 6.79877217562653))",6FR4QVX2+F5C8
6.80445583,2.86044761,120.6423,0.9024,"POLYGON((2.86052002617294 6.80446168511928, 2.86046854097537 6.8045253714305, 2.86037519618403 6.80444997699375, 2.8604266813853 6.80438629069205, 2.86052002617294 6.80446168511928))",6FR4RV36+Q5P7
6.81985259,2.88281258,147.0468,0.9119,"POLYGON((2.88289023899769 6.81984750991331, 2.88280629960472 6.81993011745064, 2.88273492765865 6.81985766411927, 2.88281886705092 6.81977505659402, 2.88289023899769 6.81984750991331))",6FR4RV9M+W4W2
6.79704178,2.85893608,171.0709,0.9222,"POLYGON((2.85900027457054 6.79709621692338, 2.85889414832776 6.79711474137415, 2.8588718898442 6.79698733248593, 2.85897801605976 6.7969688080395, 2.85900027457054 6.79709621692338))",6FR4QVW5+RH7Q
6.80172662,2.86069402,67.6709,0.7134,"POLYGON((2.86067477708366 6.80165555103442, 2.86074670947182 6.80177806039576, 2.86071324500943 6.80179769205068, 2.86064131262534 6.80167518268532, 2.86067477708366 6.80165555103442))",6FR4RV26+M7W2
6.80113613,2.85288479,107.8168,0.9025,"POLYGON((2.85294872006026 6.80115476697759, 2.85287502700409 6.80120196547633, 2.85282087129941 6.8011174839802, 2.85289456434763 6.80107028548944, 2.85294872006026 6.80115476697759))",6FR4RV23+F52F
6.83357426,2.91050887,180.3436,0.9196,"POLYGON((2.91058314096131 6.83352683425032, 2.91052970441579 6.83365985250327, 2.91043459998792 6.83362168556152, 2.91048803655602 6.83348866731951, 2.91058314096131 6.83352683425032))",6FR4RWM6+C6CV
6.82513126,2.89029402,44.7807,0.7582,"POLYGON((2.89032421290928 6.82509618454866, 2.89030810987439 6.82517532347572, 2.89026384936726 6.82516632624263, 2.89027995240908 6.82508718731723, 2.89032421290928 6.82509618454866))",6FR4RVGR+3437
6.79775140,2.85606574,20.0013,0.7805,"POLYGON((2.85609312740382 6.79774310474304, 2.85607013594554 6.79777981392301, 2.85603826434121 6.79775956788777, 2.85606150348726 6.79772301604898, 2.85609312740382 6.79774310474304))",6FR4QVX4+4C42
